f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
1858	7.489476034691725e-08	5.8951478827540095e-08	7.489476036429177e-08	5.8951478827566055e-08	0.0	0.0	0.0	0.0	2.9406066297627587e-05	2.9406066297627587e-05	2.9406066297635855e-05	2.9406066297635855e-05	2.5807849687516926e-05	2.5807849687516926e-05	2.5807849687522584e-05	2.5807849687522584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1859	7.509652413172824e-08	5.914210592201684e-08	7.509652414914957e-08	5.914210592204288e-08	0.0	0.0	0.0	0.0	2.9532918911291857e-05	2.9532918911291857e-05	2.953291891130016e-05	2.953291891130016e-05	2.5919180225671237e-05	2.5919180225671237e-05	2.591918022567692e-05	2.591918022567692e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1860	7.529872251793317e-08	5.933324642065624e-08	7.52987225354014e-08	5.933324642068237e-08	0.0	0.0	0.0	0.0	2.9660250084448034e-05	2.9660250084448034e-05	2.9660250084456376e-05	2.9660250084456376e-05	2.6030930765307845e-05	2.6030930765307845e-05	2.6030930765313554e-05	2.6030930765313554e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1861	7.550135620725639e-08	5.952490142903871e-08	7.550135622477163e-08	5.952490142906493e-08	0.0	0.0	0.0	0.0	2.978806136374509e-05	2.978806136374509e-05	2.9788061363753465e-05	2.9788061363753465e-05	2.6143102663823007e-05	2.6143102663823007e-05	2.614310266382874e-05	2.614310266382874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1862	7.570442590217716e-08	5.97170720545293e-08	7.57044259197395e-08	5.971707205455559e-08	0.0	0.0	0.0	0.0	2.9916354299995256e-05	2.9916354299995256e-05	2.991635430000367e-05	2.991635430000367e-05	2.625569728226681e-05	2.625569728226681e-05	2.6255697282272566e-05	2.6255697282272566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1863	7.590793230593018e-08	5.990975940627964e-08	7.590793232353974e-08	5.990975940630603e-08	0.0	0.0	0.0	0.0	3.0045130448183022e-05	3.0045130448183022e-05	3.004513044819147e-05	3.004513044819147e-05	2.6368715985351054e-05	2.6368715985351054e-05	2.6368715985356838e-05	2.6368715985356838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1864	7.611187612250574e-08	6.010296459522971e-08	7.61118761401626e-08	6.010296459525618e-08	0.0	0.0	0.0	0.0	3.0174391367473927e-05	3.0174391367473927e-05	3.017439136748241e-05	3.017439136748241e-05	2.6482160141457002e-05	2.6482160141457002e-05	2.648216014146281e-05	2.648216014146281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1865	7.631625805665043e-08	6.029668873411003e-08	7.631625807435471e-08	6.029668873413658e-08	0.0	0.0	0.0	0.0	3.030413862122382e-05	3.030413862122382e-05	3.030413862123234e-05	3.030413862123234e-05	2.6596031122643478e-05	2.6596031122643478e-05	2.6596031122649313e-05	2.6596031122649313e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1866	7.652107881386739e-08	6.049093293744334e-08	7.652107883161919e-08	6.049093293746998e-08	0.0	0.0	0.0	0.0	3.0434373776987684e-05	3.0434373776987684e-05	3.043437377699624e-05	3.043437377699624e-05	2.6710330304654616e-05	2.6710330304654616e-05	2.6710330304660474e-05	2.6710330304660474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1867	7.672633910041673e-08	6.06856983215467e-08	7.672633911821613e-08	6.068569832157342e-08	0.0	0.0	0.0	0.0	3.05650984065287e-05	3.05650984065287e-05	3.0565098406537296e-05	3.0565098406537296e-05	2.682505906692783e-05	2.682505906692783e-05	2.6825059066933712e-05	2.6825059066933712e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1868	7.6932039623316e-08	6.088098600453332e-08	7.693203964116312e-08	6.088098600456014e-08	0.0	0.0	0.0	0.0	3.069631408582732e-05	3.069631408582732e-05	3.0696314085835945e-05	3.0696314085835945e-05	2.694021879260176e-05	2.694021879260176e-05	2.6940218792607664e-05	2.6940218792607664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1869	7.713818109034033e-08	6.107679710631439e-08	7.713818110823529e-08	6.107679710634128e-08	0.0	0.0	0.0	0.0	3.082802239509015e-05	3.082802239509015e-05	3.0828022395098813e-05	3.0828022395098813e-05	2.7055810868524077e-05	2.7055810868524077e-05	2.705581086853001e-05	2.705581086853001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1870	7.73447642100233e-08	6.127313274860123e-08	7.734476422796619e-08	6.127313274862822e-08	0.0	0.0	0.0	0.0	3.096022491875926e-05	3.096022491875926e-05	3.0960224918767965e-05	3.0960224918767965e-05	2.7171836685259658e-05	2.7171836685259658e-05	2.7171836685265617e-05	2.7171836685265617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1871	7.755178969165696e-08	6.146999405490711e-08	7.755178970964786e-08	6.146999405493417e-08	0.0	0.0	0.0	0.0	3.10929232455211e-05	3.10929232455211e-05	3.109292324552984e-05	3.109292324552984e-05	2.728829763709839e-05	2.728829763709839e-05	2.7288297637104372e-05	2.7288297637104372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1872	7.775925824529239e-08	6.166738215054911e-08	7.775925826333144e-08	6.166738215057627e-08	0.0	0.0	0.0	0.0	3.122611896831562e-05	3.122611896831562e-05	3.12261189683244e-05	3.12261189683244e-05	2.74051951220632e-05	2.74051951220632e-05	2.740519512206921e-05	2.740519512206921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1873	7.796717058174016e-08	6.186529816265023e-08	7.796717059982743e-08	6.186529816267748e-08	0.0	0.0	0.0	0.0	3.135981368434542e-05	3.135981368434542e-05	3.135981368435424e-05	3.135981368435424e-05	2.7522530541918075e-05	2.7522530541918075e-05	2.7522530541924112e-05	2.7522530541924112e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1874	7.817552741257045e-08	6.206374322014099e-08	7.817552743070607e-08	6.206374322016832e-08	0.0	0.0	0.0	0.0	3.149400899508474e-05	3.149400899508474e-05	3.14940089950936e-05	3.14940089950936e-05	2.764030530217594e-05	2.764030530217594e-05	2.7640305302182e-05	2.7640305302182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1875	7.838432945011386e-08	6.226271845376177e-08	7.838432946829791e-08	6.226271845378918e-08	0.0	0.0	0.0	0.0	3.162870650628877e-05	3.162870650628877e-05	3.162870650629766e-05	3.162870650629766e-05	2.7758520812106848e-05	2.7758520812106848e-05	2.7758520812112937e-05	2.7758520812112937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1876	7.859357740746157e-08	6.246222499606448e-08	7.859357742569415e-08	6.246222499609198e-08	0.0	0.0	0.0	0.0	3.176390782800271e-05	3.176390782800271e-05	3.176390782801164e-05	3.176390782801164e-05	2.7877178484745925e-05	2.7877178484745925e-05	2.7877178484752037e-05	2.7877178484752037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1877	7.880327199846577e-08	6.266226398141456e-08	7.880327201674701e-08	6.266226398144216e-08	0.0	0.0	0.0	0.0	3.189961457457091e-05	3.189961457457091e-05	3.1899614574579874e-05	3.1899614574579874e-05	2.7996279736901392e-05	2.7996279736901392e-05	2.799627973690753e-05	2.799627973690753e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1878	7.901341393774018e-08	6.286283654599302e-08	7.901341395607016e-08	6.286283654602069e-08	0.0	0.0	0.0	0.0	3.203582836464615e-05	3.203582836464615e-05	3.2035828364655164e-05	3.2035828364655164e-05	2.8115825989162702e-05	2.8115825989162702e-05	2.8115825989168868e-05	2.8115825989168868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1879	7.922400394066016e-08	6.306394382779803e-08	7.9224003959039e-08	6.306394382782579e-08	0.0	0.0	0.0	0.0	3.2172550821198646e-05	3.2172550821198646e-05	3.217255082120769e-05	3.217255082120769e-05	2.8235818665908437e-05	2.8235818665908437e-05	2.8235818665914627e-05	2.8235818665914627e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1880	7.943504272336353e-08	6.326558696664733e-08	7.943504274179133e-08	6.326558696667519e-08	0.0	0.0	0.0	0.0	3.2309783571525487e-05	3.2309783571525487e-05	3.2309783571534574e-05	3.2309783571534574e-05	2.835625919531462e-05	2.835625919531462e-05	2.8356259195320837e-05	2.8356259195320837e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1881	7.96465310027507e-08	6.346776710417985e-08	7.964653102122756e-08	6.34677671042078e-08	0.0	0.0	0.0	0.0	3.244752824725969e-05	3.244752824725969e-05	3.244752824726882e-05	3.244752824726882e-05	2.8477149009362648e-05	2.8477149009362648e-05	2.8477149009368892e-05	2.8477149009368892e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1882	7.985846949648515e-08	6.367048538385777e-08	7.985846951501118e-08	6.36704853838858e-08	0.0	0.0	0.0	0.0	3.2585786484379535e-05	3.2585786484379535e-05	3.25857864843887e-05	3.25857864843887e-05	2.8598489543847455e-05	2.8598489543847455e-05	2.8598489543853727e-05	2.8598489543853727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1883	8.007085892299387e-08	6.387374295096845e-08	8.007085894156917e-08	6.387374295099658e-08	0.0	0.0	0.0	0.0	3.272455992321778e-05	3.272455992321778e-05	3.272455992322698e-05	3.272455992322698e-05	2.8720282238385664e-05	2.8720282238385664e-05	2.8720282238391962e-05	2.8720282238391962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1884	8.028370000146758e-08	6.407754095262619e-08	8.028370002009225e-08	6.407754095265441e-08	0.0	0.0	0.0	0.0	3.286385020847083e-05	3.286385020847083e-05	3.2863850208480076e-05	3.2863850208480076e-05	2.884252853642357e-05	2.884252853642357e-05	2.8842528536429896e-05	2.8842528536429896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1885	8.049699345186145e-08	6.428188053777452e-08	8.04969934705356e-08	6.428188053780283e-08	0.0	0.0	0.0	0.0	3.300365898920824e-05	3.300365898920824e-05	3.300365898921752e-05	3.300365898921752e-05	2.89652298852455e-05	2.89652298852455e-05	2.8965229885251854e-05	2.8965229885251854e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1886	8.071073999489525e-08	6.448676285718788e-08	8.071074001361899e-08	6.448676285721628e-08	0.0	0.0	0.0	0.0	3.314398791888183e-05	3.314398791888183e-05	3.3143987918891154e-05	3.3143987918891154e-05	2.9088387735981844e-05	2.9088387735981844e-05	2.908838773598822e-05	2.908838773598822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1887	8.09249403520539e-08	6.469218906347365e-08	8.092494037082733e-08	6.469218906350213e-08	0.0	0.0	0.0	0.0	3.328483865533507e-05	3.328483865533507e-05	3.328483865534443e-05	3.328483865534443e-05	2.9212003543617237e-05	2.9212003543617237e-05	2.9212003543623644e-05	2.9212003543623644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1888	8.113959524558786e-08	6.489816031107413e-08	8.113959526441109e-08	6.489816031110272e-08	0.0	0.0	0.0	0.0	3.342621286081242e-05	3.342621286081242e-05	3.342621286082182e-05	3.342621286082182e-05	2.9336078766998815e-05	2.9336078766998815e-05	2.933607876700525e-05	2.933607876700525e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1889	8.135470539851327e-08	6.510467775626828e-08	8.13547054173864e-08	6.510467775629696e-08	0.0	0.0	0.0	0.0	3.356811220196852e-05	3.356811220196852e-05	3.356811220197796e-05	3.356811220197796e-05	2.946061486884423e-05	2.946061486884423e-05	2.9460614868850692e-05	2.9460614868850692e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1890	8.1598441478464e-08	6.5311742557174e-08	8.159844147849035e-08	6.531174255720276e-08	0.0	0.0	0.0	0.0	3.3710538349877814e-05	3.3710538349877814e-05	3.3710538349887294e-05	3.3710538349887294e-05	2.958561331575012e-05	2.958561331575012e-05	2.958561331575661e-05	2.958561331575661e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1891	8.185782704068404e-08	6.551935587374983e-08	8.185782704071048e-08	6.551935587377868e-08	0.0	0.0	0.0	0.0	3.3853492980043705e-05	3.3853492980043705e-05	3.3853492980053226e-05	3.3853492980053226e-05	2.9711075578200146e-05	2.9711075578200146e-05	2.971107557820666e-05	2.971107557820666e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1892	8.21178993526863e-08	6.572751886779701e-08	8.211789935271282e-08	6.572751886782595e-08	0.0	0.0	0.0	0.0	3.399697777240802e-05	3.399697777240802e-05	3.399697777241758e-05	3.399697777241758e-05	2.9837003130573297e-05	2.9837003130573297e-05	2.983700313057984e-05	2.983700313057984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1893	8.237865986829343e-08	6.593623270296141e-08	8.237865986832003e-08	6.593623270299045e-08	0.0	0.0	0.0	0.0	3.414099441136046e-05	3.414099441136046e-05	3.4140994411370056e-05	3.4140994411370056e-05	2.996339745115217e-05	2.996339745115217e-05	2.996339745115874e-05	2.996339745115874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1894	8.264011004363491e-08	6.614549854473534e-08	8.264011004366159e-08	6.614549854476447e-08	0.0	0.0	0.0	0.0	3.4285544585747816e-05	3.4285544585747816e-05	3.428554458575746e-05	3.428554458575746e-05	3.0090260022131076e-05	3.0090260022131076e-05	3.0090260022137676e-05	3.0090260022137676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1895	8.290225133714996e-08	6.635531756045978e-08	8.290225133717673e-08	6.6355317560489e-08	0.0	0.0	0.0	0.0	3.4430629988883686e-05	3.4430629988883686e-05	3.443062998889336e-05	3.443062998889336e-05	3.021759232962456e-05	3.021759232962456e-05	3.0217592329631188e-05	3.0217592329631188e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1896	8.316508520958959e-08	6.656569091932611e-08	8.316508520961646e-08	6.656569091935543e-08	0.0	0.0	0.0	0.0	3.4576252318557706e-05	3.4576252318557706e-05	3.457625231856742e-05	3.457625231856742e-05	3.0345395863675504e-05	3.0345395863675504e-05	3.0345395863682158e-05	3.0345395863682158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1897	8.342861312401924e-08	6.67766197923782e-08	8.342861312404619e-08	6.67766197924076e-08	0.0	0.0	0.0	0.0	3.472241327704511e-05	3.472241327704511e-05	3.4722413277054875e-05	3.4722413277054875e-05	3.0473672118263515e-05	3.0473672118263515e-05	3.0473672118270197e-05	3.0473672118270197e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1898	8.369283654582118e-08	6.698810535251427e-08	8.369283654584821e-08	6.698810535254377e-08	0.0	0.0	0.0	0.0	3.486911457111621e-05	3.486911457111621e-05	3.486911457112602e-05	3.486911457112602e-05	3.0602422591313244e-05	3.0602422591313244e-05	3.060242259131995e-05	3.060242259131995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1899	8.395775694269672e-08	6.720014877448877e-08	8.395775694272384e-08	6.720014877451836e-08	0.0	0.0	0.0	0.0	3.501635791204573e-05	3.501635791204573e-05	3.5016357912055575e-05	3.5016357912055575e-05	3.073164878470257e-05	3.073164878470257e-05	3.0731648784709314e-05	3.0731648784709314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1900	8.422337578466912e-08	6.741275123491462e-08	8.422337578469632e-08	6.74127512349443e-08	0.0	0.0	0.0	0.0	3.5164145015622554e-05	3.5164145015622554e-05	3.516414501563244e-05	3.516414501563244e-05	3.086135220427121e-05	3.086135220427121e-05	3.086135220427797e-05	3.086135220427797e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1901	8.44896945440857e-08	6.762591391226493e-08	8.448969454411299e-08	6.76259139122947e-08	0.0	0.0	0.0	0.0	3.531247760215909e-05	3.531247760215909e-05	3.531247760216902e-05	3.531247760216902e-05	3.0991534359828835e-05	3.0991534359828835e-05	3.099153435983563e-05	3.099153435983563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1902	8.475671469562035e-08	6.7839637986875e-08	8.475671469564772e-08	6.783963798690487e-08	0.0	0.0	0.0	0.0	3.546135739650087e-05	3.546135739650087e-05	3.5461357396510835e-05	3.5461357396510835e-05	3.1122196765163575e-05	3.1122196765163575e-05	3.11221967651704e-05	3.11221967651704e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1903	8.50244377162761e-08	6.80539246409444e-08	8.502443771630357e-08	6.805392464097437e-08	0.0	0.0	0.0	0.0	3.561078612803606e-05	3.561078612803606e-05	3.5610786128046075e-05	3.5610786128046075e-05	3.125334093805037e-05	3.125334093805037e-05	3.1253340938057226e-05	3.1253340938057226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1904	8.529286508538728e-08	6.826877505853865e-08	8.529286508541484e-08	6.826877505856872e-08	0.0	0.0	0.0	0.0	3.576076553070498e-05	3.576076553070498e-05	3.5760765530715035e-05	3.5760765530715035e-05	3.138496840025926e-05	3.138496840025926e-05	3.138496840026614e-05	3.138496840026614e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1905	8.556199828462235e-08	6.848419042559157e-08	8.556199828464999e-08	6.848419042562173e-08	0.0	0.0	0.0	0.0	3.5911297343009835e-05	3.5911297343009835e-05	3.591129734301993e-05	3.591129734301993e-05	3.1517080677563984e-05	3.1517080677563984e-05	3.1517080677570896e-05	3.1517080677570896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1906	8.58318387979861e-08	6.870017192990695e-08	8.583183879801382e-08	6.87001719299372e-08	0.0	0.0	0.0	0.0	3.606238330802419e-05	3.606238330802419e-05	3.606238330803433e-05	3.606238330803433e-05	3.164967929975026e-05	3.164967929975026e-05	3.16496792997572e-05	3.16496792997572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1907	8.61023881118222e-08	6.891672076116063e-08	8.610238811185e-08	6.891672076119097e-08	0.0	0.0	0.0	0.0	3.6214025173402604e-05	3.6214025173402604e-05	3.621402517341279e-05	3.621402517341279e-05	3.178276580062429e-05	3.178276580062429e-05	3.178276580063126e-05	3.178276580063126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1908	8.637364771481566e-08	6.913383811090248e-08	8.637364771484356e-08	6.913383811093294e-08	0.0	0.0	0.0	0.0	3.636622469139034e-05	3.636622469139034e-05	3.636622469140057e-05	3.636622469140057e-05	3.19163417180212e-05	3.19163417180212e-05	3.19163417180282e-05	3.19163417180282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1909	8.664561909799512e-08	6.935152517255824e-08	8.66456190980231e-08	6.935152517258877e-08	0.0	0.0	0.0	0.0	3.651898361883277e-05	3.651898361883277e-05	3.651898361884304e-05	3.651898361884304e-05	3.205040859381337e-05	3.205040859381337e-05	3.20504085938204e-05	3.20504085938204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1910	8.691830375473558e-08	6.956978314143163e-08	8.691830375476365e-08	6.956978314146227e-08	0.0	0.0	0.0	0.0	3.667230371718534e-05	3.667230371718534e-05	3.6672303717195644e-05	3.6672303717195644e-05	3.2184967973919154e-05	3.2184967973919154e-05	3.2184967973926215e-05	3.2184967973926215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1911	8.719170318076071e-08	6.978861321470631e-08	8.719170318078887e-08	6.978861321473704e-08	0.0	0.0	0.0	0.0	3.682618675252304e-05	3.682618675252304e-05	3.68261867525334e-05	3.68261867525334e-05	3.2320021408311195e-05	3.2320021408311195e-05	3.2320021408318276e-05	3.2320021408318276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1912	8.746581887414533e-08	7.00080165914478e-08	8.746581887417358e-08	7.000801659147864e-08	0.0	0.0	0.0	0.0	3.69806344955502e-05	3.69806344955502e-05	3.698063449556059e-05	3.698063449556059e-05	3.245557045102496e-05	3.245557045102496e-05	3.2455570451032074e-05	3.2455570451032074e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1913	8.774065233531791e-08	7.022799447260548e-08	8.774065233534625e-08	7.022799447263641e-08	0.0	0.0	0.0	0.0	3.7135648721610104e-05	3.7135648721610104e-05	3.7135648721620546e-05	3.7135648721620546e-05	3.2591616660167306e-05	3.2591616660167306e-05	3.2591616660174455e-05	3.2591616660174455e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1914	8.801620506706282e-08	7.044854806101438e-08	8.801620506709124e-08	7.04485480610454e-08	0.0	0.0	0.0	0.0	3.729123121069468e-05	3.729123121069468e-05	3.729123121070517e-05	3.729123121070517e-05	3.272816159792488e-05	3.272816159792488e-05	3.272816159793205e-05	3.272816159793205e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1915	8.829247857452313e-08	7.066967856139751e-08	8.829247857455165e-08	7.066967856142862e-08	0.0	0.0	0.0	0.0	3.7447383747454395e-05	3.7447383747454395e-05	3.744738374746492e-05	3.744738374746492e-05	3.2865206830572815e-05	3.2865206830572815e-05	3.2865206830580025e-05	3.2865206830580025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1916	8.856947436520294e-08	7.089138718036758e-08	8.856947436523154e-08	7.089138718039878e-08	0.0	0.0	0.0	0.0	3.760410812120786e-05	3.760410812120786e-05	3.760410812121844e-05	3.760410812121844e-05	3.300275392848323e-05	3.300275392848323e-05	3.3002753928490466e-05	3.3002753928490466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1917	8.884719394896971e-08	7.1113675126429e-08	8.88471939489984e-08	7.111367512646032e-08	0.0	0.0	0.0	0.0	3.776140612595168e-05	3.776140612595168e-05	3.77614061259623e-05	3.77614061259623e-05	3.314080446613376e-05	3.314080446613376e-05	3.314080446614103e-05	3.314080446614103e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1918	8.912563883805703e-08	7.133654360998001e-08	8.912563883808581e-08	7.133654361001143e-08	0.0	0.0	0.0	0.0	3.791927956037018e-05	3.791927956037018e-05	3.791927956038084e-05	3.791927956038084e-05	3.3279360022116216e-05	3.3279360022116216e-05	3.3279360022123514e-05	3.3279360022123514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1919	8.94048105470666e-08	7.155999384331433e-08	8.940481054709547e-08	7.155999384334584e-08	0.0	0.0	0.0	0.0	3.807773022784512e-05	3.807773022784512e-05	3.8077730227855825e-05	3.8077730227855825e-05	3.3418422179145014e-05	3.3418422179145014e-05	3.3418422179152346e-05	3.3418422179152346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1920	8.968471059297126e-08	7.178402704062351e-08	8.968471059300023e-08	7.178402704065513e-08	0.0	0.0	0.0	0.0	3.82367599364657e-05	3.82367599364657e-05	3.8236759936476456e-05	3.8236759936476456e-05	3.355799252406602e-05	3.355799252406602e-05	3.355799252407338e-05	3.355799252407338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1921	8.996534049511715e-08	7.200864441799871e-08	8.99653404951462e-08	7.200864441803043e-08	0.0	0.0	0.0	0.0	3.839637049903827e-05	3.839637049903827e-05	3.8396370499049066e-05	3.8396370499049066e-05	3.3698072647865e-05	3.3698072647865e-05	3.3698072647872386e-05	3.3698072647872386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1922	9.024670177522622e-08	7.223384719343274e-08	9.024670177525536e-08	7.223384719346455e-08	0.0	0.0	0.0	0.0	3.855656373309614e-05	3.855656373309614e-05	3.8556563733106984e-05	3.8556563733106984e-05	3.383866414567633e-05	3.383866414567633e-05	3.383866414568375e-05	3.383866414568375e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1923	9.052879595739883e-08	7.245963658682204e-08	9.052879595742806e-08	7.245963658685394e-08	0.0	0.0	0.0	0.0	3.8717341460909565e-05	3.8717341460909565e-05	3.8717341460920454e-05	3.8717341460920454e-05	3.397976861679167e-05	3.397976861679167e-05	3.397976861679912e-05	3.397976861679912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924	9.081162456811584e-08	7.268601381996843e-08	9.081162456814517e-08	7.268601382000043e-08	0.0	0.0	0.0	0.0	3.887870550949535e-05	3.887870550949535e-05	3.887870550950629e-05	3.887870550950629e-05	3.412138766466844e-05	3.412138766466844e-05	3.412138766467592e-05	3.412138766467592e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1925	9.10951891362417e-08	7.291298011658158e-08	9.109518913627112e-08	7.291298011661369e-08	0.0	0.0	0.0	0.0	3.904065771062708e-05	3.904065771062708e-05	3.904065771063806e-05	3.904065771063806e-05	3.4263522896938775e-05	3.4263522896938775e-05	3.426352289694629e-05	3.426352289694629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1926	9.137949119302643e-08	7.314053670228059e-08	9.137949119305594e-08	7.314053670231279e-08	0.0	0.0	0.0	0.0	3.92031999008448e-05	3.92031999008448e-05	3.920319990085582e-05	3.920319990085582e-05	3.440617592541804e-05	3.440617592541804e-05	3.440617592542558e-05	3.440617592542558e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
