f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
636	1.6553909742619894e-09	1.1323717273625203e-09	1.655391603700254e-09	1.1323723042930783e-09	0.0	0.0	0.0	0.0	7.143142101681205e-08	7.143142101681205e-08	7.143142246871196e-08	7.143142246871196e-08	5.387076211290165e-08	5.387076211290165e-08	5.387076299466105e-08	5.387076299466105e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637	1.6658268188679303e-09	1.1395103765195174e-09	1.6658274522742723e-09	1.1395109570871363e-09	0.0	0.0	0.0	0.0	7.210795681157166e-08	7.210795681157166e-08	7.210795827722269e-08	7.210795827722269e-08	5.438097874224435e-08	5.438097874224435e-08	5.4380979632355013e-08	5.4380979632355013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638	1.6763119277844438e-09	1.1466827249737367e-09	1.6763125651775956e-09	1.1466833091955858e-09	0.0	0.0	0.0	0.0	7.278982382689157e-08	7.278982382689157e-08	7.278982530640209e-08	7.278982530640209e-08	5.48952159679925e-08	5.48952159679925e-08	5.489521686652023e-08	5.489521686652023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
639	1.6868464558088921e-09	1.153888878614457e-09	1.6868470972076446e-09	1.1538894665077596e-09	0.0	0.0	0.0	0.0	7.347705561869657e-08	7.347705561869657e-08	7.347705711217562e-08	7.347705711217562e-08	5.541349909670188e-08	5.541349909670188e-08	5.5413500003712885e-08	5.5413500003712885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640	1.6974305579814545e-09	1.1611289434970561e-09	1.6974312034046574e-09	1.1611295350790898e-09	0.0	0.0	0.0	0.0	7.416968590106913e-08	7.416968590106913e-08	7.416968740862643e-08	7.416968740862643e-08	5.593585355420458e-08	5.593585355420458e-08	5.593585446976551e-08	5.593585446976551e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641	1.7080643895851295e-09	1.168403025843013e-09	1.7080650390516917e-09	1.1684036211311093e-09	0.0	0.0	0.0	0.0	7.48677485467458e-08	7.48677485467458e-08	7.486775006849177e-08	7.486775006849177e-08	5.6462304885983344e-08	5.6462304885983344e-08	5.646230581016126e-08	5.646230581016126e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642	1.718748106145738e-09	1.1757112320399095e-09	1.7187487596746276e-09	1.1757118310514538e-09	0.0	0.0	0.0	0.0	7.557127758761432e-08	7.557127758761432e-08	7.557127912366008e-08	7.557127912366008e-08	5.699287875754648e-08	5.699287875754648e-08	5.699287969040885e-08	5.699287969040885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643	1.729481863431915e-09	1.183053668641424e-09	1.729482521042159e-09	1.1830542713938568e-09	0.0	0.0	0.0	0.0	7.628030721521086e-08	7.628030721521086e-08	7.628030876566819e-08	7.628030876566819e-08	5.752760095480282e-08	5.752760095480282e-08	5.7527601896417555e-08	5.7527601896417555e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644	1.7402658174551212e-09	1.1904304423673412e-09	1.7402664791658066e-09	1.1904310488781565e-09	0.0	0.0	0.0	0.0	7.699487178121919e-08	7.699487178121919e-08	7.699487334620063e-08	7.699487334620063e-08	5.806649738443823e-08	5.806649738443823e-08	5.806649833487365e-08	5.806649833487365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645	1.7511001244696301e-09	1.197841660103541e-09	1.7511007902999027e-09	1.1978422703902874e-09	0.0	0.0	0.0	0.0	7.771500579796929e-08	7.771500579796929e-08	7.771500737758801e-08	7.771500737758801e-08	5.860959407429159e-08	5.860959407429159e-08	5.860959503361644e-08	5.860959503361644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646	1.7619849409725396e-09	1.205287428902008e-09	1.7619856109416048e-09	1.2052880429822893e-09	0.0	0.0	0.0	0.0	7.8440743938938e-08	7.8440743938938e-08	7.844074553330791e-08	7.844074553330791e-08	5.9156917173732435e-08	5.9156917173732435e-08	5.91569181420159e-08	5.91569181420159e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647	1.7729204237037673e-09	1.2127678559808275e-09	1.7729210978308901e-09	1.2127684738723018e-09	0.0	0.0	0.0	0.0	7.917212103924965e-08	7.917212103924965e-08	7.917212264848539e-08	7.917212264848539e-08	5.97084929540384e-08	5.97084929540384e-08	5.97084939313501e-08	5.97084939313501e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648	1.7839067296460445e-09	1.2202830487241827e-09	1.7839074079505497e-09	1.2202836704445625e-09	0.0	0.0	0.0	0.0	7.990917209617732e-08	7.990917209617732e-08	7.99091737203942e-08	7.99091737203942e-08	6.026434780877339e-08	6.026434780877339e-08	6.026434879518333e-08	6.026434879518333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649	1.7949440160249291e-09	1.227833114682362e-09	1.7949446985262016e-09	1.2278337402494148e-09	0.0	0.0	0.0	0.0	8.0651932269646e-08	8.0651932269646e-08	8.065193390896006e-08	8.065193390896006e-08	6.082450825416689e-08	6.082450825416689e-08	6.082450924974558e-08	6.082450924974558e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650	1.8060324403087914e-09	1.2354181615717492e-09	1.8060331270262755e-09	1.2354187910032975e-09	0.0	0.0	0.0	0.0	8.140043688273489e-08	8.140043688273489e-08	8.14004385372629e-08	8.14004385372629e-08	6.138900092949295e-08	6.138900092949295e-08	6.138900193431127e-08	6.138900193431127e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651	1.8171721602088264e-09	1.2430382972748336e-09	1.8171728511620266e-09	1.2430389305887546e-09	0.0	0.0	0.0	0.0	8.215472142218211e-08	8.215472142218211e-08	8.215472309204155e-08	8.215472309204155e-08	6.195785259745062e-08	6.195785259745062e-08	6.195785361157994e-08	6.195785361157994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652	1.8283633336790488e-09	1.2506936298402046e-09	1.8283640288875292e-09	1.2506942670544307e-09	0.0	0.0	0.0	0.0	8.291482153888913e-08	8.291482153888913e-08	8.29148232241982e-08	8.29148232241982e-08	6.253109014454457e-08	6.253109014454457e-08	6.253109116805668e-08	6.253109116805668e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653	1.8396061189162864e-09	1.2583842674825492e-09	1.8396068183996718e-09	1.258384908615068e-09	0.0	0.0	0.0	0.0	8.36807730484259e-08	8.36807730484259e-08	8.368077474930352e-08	8.368077474930352e-08	6.310874058146589e-08	6.310874058146589e-08	6.310874161443301e-08	6.310874161443301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654	1.8509006743601943e-09	1.2661103185826596e-09	1.8509013781381697e-09	1.266110963651514e-09	0.0	0.0	0.0	0.0	8.445261193153793e-08	8.445261193153793e-08	8.445261364810381e-08	8.445261364810381e-08	6.369083104347463e-08	6.369083104347463e-08	6.369083208596943e-08	6.369083208596943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655	1.8622471586932401e-09	1.2738718916874249e-09	1.8622478667855506e-09	1.2738725407107126e-09	0.0	0.0	0.0	0.0	8.523037433465252e-08	8.523037433465252e-08	8.523037606702703e-08	8.523037606702703e-08	6.427738879078143e-08	6.427738879078143e-08	6.427738984287704e-08	6.427738984287704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656	1.873645730840715e-09	1.2816690955098373e-09	1.8736464432671664e-09	1.281669748505712e-09	0.0	0.0	0.0	0.0	8.601409657038724e-08	8.601409657038724e-08	8.601409831869153e-08	8.601409831869153e-08	6.486844120893114e-08	6.486844120893114e-08	6.486844227070113e-08	6.486844227070113e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657	1.8850965499707312e-09	1.289502038928991e-09	1.8850972667511895e-09	1.2895026959156617e-09	0.0	0.0	0.0	0.0	8.680381511805837e-08	8.680381511805837e-08	8.68038168824143e-08	8.68038168824143e-08	6.546401580918618e-08	6.546401580918618e-08	6.546401688070456e-08	6.546401688070456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658	1.8965997754942137e-09	1.297370830990077e-09	1.8966004966486054e-09	1.297371491985808e-09	0.0	0.0	0.0	0.0	8.75995666241898e-08	8.75995666241898e-08	8.759956840472002e-08	8.759956840472002e-08	6.606414022891038e-08	6.606414022891038e-08	6.606414131025164e-08	6.606414131025164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659	1.9081555670649134e-09	1.305275580904392e-09	1.9081562926132265e-09	1.3052762459275033e-09	0.0	0.0	0.0	0.0	8.840138790302414e-08	8.840138790302414e-08	8.840138969985199e-08	8.840138969985199e-08	6.666884223195441e-08	6.666884223195441e-08	6.666884332319345e-08	6.666884332319345e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660	1.919764084579396e-09	1.313216398049328e-09	1.9197648145416783e-09	1.3132170671181957e-09	0.0	0.0	0.0	0.0	8.920931593703263e-08	8.920931593703263e-08	8.920931775028225e-08	8.920931775028225e-08	6.727814970904032e-08	6.727814970904032e-08	6.727815081025253e-08	6.727815081025253e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661	1.9314254881770492e-09	1.321193391968383e-09	1.93142622257341e-09	1.3211940651014387e-09	0.0	0.0	0.0	0.0	9.00233878774277e-08	9.00233878774277e-08	9.002338970722398e-08	9.002338970722398e-08	6.789209067814815e-08	6.789209067814815e-08	6.789209178940938e-08	6.789209178940938e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662	1.9431399382400815e-09	1.3292066723711542e-09	1.9431406770906913e-09	1.3292073495868855e-09	0.0	0.0	0.0	0.0	9.084364104467521e-08	9.084364104467521e-08	9.084364289114379e-08	9.084364289114379e-08	6.851069328490219e-08	6.851069328490219e-08	6.851069440628874e-08	6.851069440628874e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663	1.954907595393516e-09	1.3372563491333373e-09	1.9549083387186053e-09	1.3372570304502875e-09	0.0	0.0	0.0	0.0	9.167011292900724e-08	9.167011292900724e-08	9.167011479227451e-08	9.167011479227451e-08	6.91339858029577e-08	6.91339858029577e-08	6.913398693454633e-08	6.913398693454633e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664	1.9667286205052005e-09	1.3453425322967327e-09	1.966729368325062e-09	1.3453432177335014e-09	0.0	0.0	0.0	0.0	9.250284119093707e-08	9.250284119093707e-08	9.250284307113019e-08	9.250284307113019e-08	6.976199663438935e-08	6.976199663438935e-08	6.97619977762573e-08	6.97619977762573e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665	1.9786031746857966e-09	1.3534653320692371e-09	1.9786039270207842e-09	1.3534660216444805e-09	0.0	0.0	0.0	0.0	9.334186366177302e-08	9.334186366177302e-08	9.334186555901994e-08	9.334186555901994e-08	7.039475431007866e-08	7.039475431007866e-08	7.039475546230361e-08	7.039475546230361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666	1.9905314192887896e-09	1.361624858824852e-09	1.9905321761593185e-09	1.3616255525572818e-09	0.0	0.0	0.0	0.0	9.418721834413488e-08	9.418721834413488e-08	9.41872202585643e-08	9.41872202585643e-08	7.103228749010353e-08	7.103228749010353e-08	7.103228865276366e-08	7.103228865276366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667	2.0025135159104855e-09	1.3698212231036795e-09	2.0025142773370314e-09	1.3698219210120638e-09	0.0	0.0	0.0	0.0	9.503894341247001e-08	9.503894341247001e-08	9.50389453442114e-08	9.50389453442114e-08	7.167462496412741e-08	7.167462496412741e-08	7.167462613730137e-08	7.167462613730137e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668	2.014549626390003e-09	1.3780545356119187e-09	2.0145503923931044e-09	1.3780552377150823e-09	0.0	0.0	0.0	0.0	9.589707721357002e-08	9.589707721357002e-08	9.589707916275367e-08	9.589707916275367e-08	7.232179565178906e-08	7.232179565178906e-08	7.232179683555593e-08	7.232179683555593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669	2.026639912809288e-09	1.3863249072218742e-09	2.0266406834095443e-09	1.3863256135386985e-09	0.0	0.0	0.0	0.0	9.676165826708966e-08	9.676165826708966e-08	9.676166023384661e-08	9.676166023384661e-08	7.297382860309373e-08	7.297382860309373e-08	7.297382979753311e-08	7.297382979753311e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670	2.0387845374930983e-09	1.3946324489719474e-09	2.038785312711171e-09	1.3946331595213701e-09	0.0	0.0	0.0	0.0	9.763272526606454e-08	9.763272526606454e-08	9.76327272505266e-08	9.76327272505266e-08	7.363075299880372e-08	7.363075299880372e-08	7.363075420399568e-08	7.363075420399568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671	2.0509836630090168e-09	1.4029772720666436e-09	2.0509844428656293e-09	1.402977986867659e-09	0.0	0.0	0.0	0.0	9.851031707743145e-08	9.851031707743145e-08	9.851031907973126e-08	9.851031907973126e-08	7.429259815083073e-08	7.429259815083073e-08	7.42925993668558e-08	7.42925993668558e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672	2.0632374521674457e-09	1.4113594878765688e-09	2.0632382366833825e-09	1.4113602069482283e-09	0.0	0.0	0.0	0.0	9.93944727425483e-08	9.93944727425483e-08	9.939447476281926e-08	9.939447476281926e-08	7.495939350262799e-08	7.495939350262799e-08	7.49593947295672e-08	7.49593947295672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673	2.0755460680216015e-09	1.4197792079384265e-09	2.0755468572177098e-09	1.4197799312998377e-09	0.0	0.0	0.0	0.0	1.0028523147771472e-07	1.0028523147771472e-07	1.0028523351609106e-07	1.0028523351609106e-07	7.563116862958291e-08	7.563116862958291e-08	7.563116986751778e-08	7.563116986751778e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	2.087909673867526e-09	1.4282365439550257e-09	2.087910467764715e-09	1.4282372716253537e-09	0.0	0.0	0.0	0.0	1.0118263267469487e-07	1.0118263267469487e-07	1.011826347313116e-07	1.011826347313116e-07	7.630795323941132e-08	7.630795323941132e-08	7.630795448842383e-08	7.630795448842383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675	2.100328433244075e-09	1.4367316077952715e-09	2.1003292318633166e-09	1.4367323397937383e-09	0.0	0.0	0.0	0.0	1.0208671590123901e-07	1.0208671590123901e-07	1.0208671797623194e-07	1.0208671797623194e-07	7.698977717255078e-08	7.698977717255078e-08	7.698977843272342e-08	7.698977843272342e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676	2.1128025099329283e-09	1.4452645114941734e-09	2.112803313295255e-09	1.4452652478400582e-09	0.0	0.0	0.0	0.0	1.0299752090160766e-07	1.0299752090160766e-07	1.0299752299511342e-07	1.0299752299511342e-07	7.7676670402556e-08	7.7676670402556e-08	7.767667167397174e-08	7.767667167397174e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677	2.125332067958584e-09	1.4538353672528419e-09	2.125332876085093e-09	1.4538361079654803e-09	0.0	0.0	0.0	0.0	1.0391508759709551e-07	1.0391508759709551e-07	1.0391508970925153e-07	1.0391508970925153e-07	7.836866303649385e-08	7.836866303649385e-08	7.836866431923616e-08	7.836866431923616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678	2.137917271588356e-09	1.462444287438484e-09	2.1379180845002047e-09	1.4624450325372697e-09	0.0	0.0	0.0	0.0	1.0483945608655588e-07	1.0483945608655588e-07	1.0483945821750042e-07	1.0483945821750042e-07	7.906578531533892e-08	7.906578531533892e-08	7.906578660949176e-08	7.906578660949176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679	2.150558285332384e-09	1.4710913845844135e-09	2.1505591030507937e-09	1.471092134088797e-09	0.0	0.0	0.0	0.0	1.0577066664692739e-07	1.0577066664692739e-07	1.0577066879679951e-07	1.0577066879679951e-07	7.976806761437073e-08	7.976806761437073e-08	7.976806892001856e-08	7.976806892001856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680	2.1632552739436196e-09	1.4797767713900395e-09	2.163256096489874e-09	1.4797775253195292e-09	0.0	0.0	0.0	0.0	1.0670875973375936e-07	1.0670875973375936e-07	1.0670876190269897e-07	1.0670876190269897e-07	8.047554044356991e-08	8.047554044356991e-08	8.04755417607977e-08	8.04755417607977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681	2.1760084024178395e-09	1.4885005607208753e-09	2.176009229813285e-09	1.4885013190950368e-09	0.0	0.0	0.0	0.0	1.0765377598174002e-07	1.0765377598174002e-07	1.0765377816988784e-07	1.0765377816988784e-07	8.118823444801666e-08	8.118823444801666e-08	8.118823577690987e-08	8.118823577690987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682	2.1888178359936402e-09	1.4972628656085354e-09	2.1888186682596856e-09	1.497263628446992e-09	0.0	0.0	0.0	0.0	1.086057562052242e-07	1.086057562052242e-07	1.0860575841272176e-07	1.0860575841272176e-07	8.190618040828858e-08	8.190618040828858e-08	8.190618174893317e-08	8.190618174893317e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683	2.2016837401524307e-09	1.5060637992507318e-09	2.2016845773105487e-09	1.5060645665731642e-09	0.0	0.0	0.0	0.0	1.0956474139876162e-07	1.0956474139876162e-07	1.0956474362575132e-07	1.0956474362575132e-07	8.262940924085921e-08	8.262940924085921e-08	8.262941059334163e-08	8.262941059334163e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684	2.2146062806184487e-09	1.5149034750112818e-09	2.2146071226901742e-09	1.5149042468374287e-09	0.0	0.0	0.0	0.0	1.1053077273762756e-07	1.1053077273762756e-07	1.1053077498425259e-07	1.1053077498425259e-07	8.335795199849813e-08	8.335795199849813e-08	8.335795336290538e-08	8.335795336290538e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	2.2275856233587426e-09	1.5237820064200983e-09	2.2275864703656737e-09	1.5237827827697564e-09	0.0	0.0	0.0	0.0	1.115038915783521e-07	1.115038915783521e-07	1.1150389384475655e-07	1.1150389384475655e-07	8.409183987067018e-08	8.409183987067018e-08	8.409184124708974e-08	8.409184124708974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686	2.240621934583186e-09	1.5326995071731996e-09	2.240622786546984e-09	1.5327002880662233e-09	0.0	0.0	0.0	0.0	1.1248413945925218e-07	1.1248413945925218e-07	1.1248414174558094e-07	1.1248414174558094e-07	8.483110418393668e-08	8.483110418393668e-08	8.483110557245656e-08	8.483110557245656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687	2.2537153807444717e-09	1.541656091132704e-09	2.253716237686862e-09	1.5416568765890058e-09	0.0	0.0	0.0	0.0	1.1347155810096323e-07	1.1347155810096323e-07	1.1347156040736204e-07	1.1347156040736204e-07	8.557577640235637e-08	8.557577640235637e-08	8.557577780306508e-08	8.557577780306508e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688	2.266866128538107e-09	1.5506518723268275e-09	2.266866990480877e-09	1.5506526623663777e-09	0.0	0.0	0.0	0.0	1.1446618940697132e-07	1.1446618940697132e-07	1.1446619173358681e-07	1.1446619173358681e-07	8.632588812788673e-08	8.632588812788673e-08	8.632588954087332e-08	8.632588954087332e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689	2.280074344902425e-09	1.5596869649498913e-09	2.280075211867427e-09	1.5596877595927188e-09	0.0	0.0	0.0	0.0	1.1546807546414772e-07	1.1546807546414772e-07	1.1546807781112733e-07	1.1546807781112733e-07	8.708147110078713e-08	8.708147110078713e-08	8.708147252614113e-08	8.708147252614113e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690	2.2933401970185726e-09	1.568761483362313e-09	2.2933410690277206e-09	1.5687622826285048e-09	0.0	0.0	0.0	0.0	1.16477258543282e-07	1.16477258543282e-07	1.1647726091077404e-07	1.1647726091077404e-07	8.784255720002087e-08	8.784255720002087e-08	8.784255863783237e-08	8.784255863783237e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691	2.306663852310519e-09	1.5778755420906147e-09	2.306664729385793e-09	1.577876346000316e-09	0.0	0.0	0.0	0.0	1.1749378109961803e-07	1.1749378109961803e-07	1.1749378348777169e-07	1.1749378348777169e-07	8.860917844365941e-08	8.860917844365941e-08	8.860917989401901e-08	8.860917989401901e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692	2.320045478445055e-09	1.5870292558274192e-09	2.3200463606084968e-09	1.5870300644008338e-09	0.0	0.0	0.0	0.0	1.1851768577338945e-07	1.1851768577338945e-07	1.185176881823548e-07	1.185176881823548e-07	8.938136698928623e-08	8.938136698928623e-08	8.938136845228504e-08	8.938136845228504e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693	2.333485243331784e-09	1.596222739431446e-09	2.3334861306055002e-09	1.5962235526888364e-09	0.0	0.0	0.0	0.0	1.1954901539035572e-07	1.1954901539035572e-07	1.1954901782028364e-07	1.1954901782028364e-07	9.015915513440102e-08	9.015915513440102e-08	9.015915661013071e-08	9.015915661013071e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694	2.3469833151231367e-09	1.6054561079275209e-09	2.346984207529298e-09	1.6054569258892078e-09	0.0	0.0	0.0	0.0	1.205878129623406e-07	1.205878129623406e-07	1.205878154133829e-07	1.205878154133829e-07	9.094257531682586e-08	9.094257531682586e-08	9.094257680537861e-08	9.094257680537861e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695	2.360539862214356e-09	1.6147294765065657e-09	2.3605407597751966e-09	1.6147302991929287e-09	0.0	0.0	0.0	0.0	1.21634121687769e-07	1.21634121687769e-07	1.2163412416007836e-07	1.2163412416007836e-07	9.173166011511008e-08	9.173166011511008e-08	9.173166161657862e-08	9.173166161657862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696	2.3741550532435093e-09	1.6240429605256061e-09	2.3741559559813277e-09	1.6240437879570837e-09	0.0	0.0	0.0	0.0	1.226879849522071e-07	1.226879849522071e-07	1.2268798744593706e-07	1.2268798744593706e-07	9.252644224893756e-08	9.252644224893756e-08	9.252644376341513e-08	9.252644376341513e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697	2.3878290570914836e-09	1.6333966755077695e-09	2.387829965028642e-09	1.6333975077048588e-09	0.0	0.0	0.0	0.0	1.2374944632890147e-07	1.2374944632890147e-07	1.2374944884420647e-07	1.2374944884420647e-07	9.332695457953334e-08	9.332695457953334e-08	9.332695610711373e-08	9.332695610711373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698	2.4015620428819793e-09	1.6427907371422794e-09	2.4015629560409056e-09	1.6427915741255367e-09	0.0	0.0	0.0	0.0	1.248185495793192e-07	1.248185495793192e-07	1.2481855211635455e-07	1.2481855211635455e-07	9.41332301100709e-08	9.41332301100709e-08	9.413323165084846e-08	9.413323165084846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699	2.4153541799815245e-09	1.6522252612844663e-09	2.4153550983847097e-09	1.6522261030745067e-09	0.0	0.0	0.0	0.0	1.2589533865369e-07	1.2589533865369e-07	1.2589534121261196e-07	1.2589534121261196e-07	9.494530198608119e-08	9.494530198608119e-08	9.494530354015077e-08	9.494530354015077e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700	2.4292056379994585e-09	1.661700363955755e-09	2.4292065616694582e-09	1.6617012105732529e-09	0.0	0.0	0.0	0.0	1.269798576915474e-07	1.269798576915474e-07	1.2697986027251304e-07	1.2697986027251304e-07	9.576320349586042e-08	9.576320349586042e-08	9.576320506331747e-08	9.576320506331747e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701	2.4431165867879456e-09	1.6712161613436763e-09	2.4431175157473808e-09	1.6712170128093652e-09	0.0	0.0	0.0	0.0	1.2807215102227215e-07	1.2807215102227215e-07	1.2807215362543953e-07	1.2807215362543953e-07	9.658696807088035e-08	9.658696807088035e-08	9.658696965182081e-08	9.658696965182081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702	2.45708719644197e-09	1.6807727698018614e-09	2.457088130713526e-09	1.6807736261365336e-09	0.0	0.0	0.0	0.0	1.2917226316563577e-07	1.2917226316563577e-07	1.291722657911638e-07	1.291722657911638e-07	9.741662928619772e-08	9.741662928619772e-08	9.741663088071814e-08	9.741663088071814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703	2.471117637299329e-09	1.690370305850038e-09	2.4711185769057555e-09	1.690371167074546e-09	0.0	0.0	0.0	0.0	1.3028023883234417e-07	1.3028023883234417e-07	1.3028024148039264e-07	1.3028024148039264e-07	9.825222086086461e-08	9.825222086086461e-08	9.825222246906201e-08	9.825222246906201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
